"to_multiple","from","cc","sent_email","time","image","attach","dollar","winner","inherit","viagra","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number","ID"
0,1,0,1,"2012-03-01 10:48:18",0,0,14,"no",0,0,0,16.297,284,1,1,0,0,2,"small","OAntRi2nI1"
0,1,0,1,"2012-03-01 11:03:34",0,0,0,"no",0,0,0,1.594,35,1,1,0,0,2,"small","OrewmeR8u0"
0,1,0,0,"2012-03-02 05:13:16",0,0,0,"no",0,0,0,1.577,31,1,0,1,0,2,"small","kVzQfS05OD"
0,1,0,0,"2012-03-02 05:56:50",0,0,0,"no",0,0,0,4.23,57,0,1,0,0,0,"none","m1gKBhQzra"
0,1,0,0,"2012-03-02 14:34:27",0,0,0,"no",0,0,0,2.173,30,1,0,0,0,1,"small","6P8SAZcO8i"
1,1,0,1,"2012-03-02 12:17:27",0,0,0,"no",0,0,0,31.405,422,0,0,0,0,0,"small","VkKqzSgutL"
0,1,0,0,"2012-03-02 13:34:42",0,0,0,"no",0,0,0,25.685,644,1,0,0,0,3,"small","LJdHaWL35d"
1,1,0,1,"2012-03-03 05:08:44",0,0,0,"no",0,0,0,1.362,24,0,0,0,0,0,"small","fYXX65b8bX"
1,1,1,1,"2012-03-03 08:31:09",2,2,0,"no",0,0,0,8.092,248,1,0,0,0,17,"small","AalZ7ffQJt"
0,1,4,1,"2012-03-03 10:18:23",2,2,0,"no",0,0,0,7.218,186,1,1,0,0,8,"small","WRuYQT0uYn"
0,1,0,0,"2012-03-01 17:35:06",0,0,2,"no",0,0,1,7.066,158,1,0,0,0,1,"small","6HyaA0EbNs"
0,1,0,0,"2012-03-02 15:54:52",0,0,0,"no",0,0,0,13.453,195,0,0,0,0,0,"none","XYOgzVzGHF"
0,1,4,0,"2012-03-03 16:54:39",0,2,0,"no",0,0,0,0.537,22,0,0,0,0,3,"small","aX12725apf"
0,1,0,0,"2012-03-03 14:40:27",0,0,0,"no",0,0,0,0.343,16,0,0,0,0,2,"none","evoTHyI12x"
0,1,0,0,"2012-03-04 07:10:38",0,0,0,"no",0,0,0,11.297,313,1,0,1,0,0,"small","ntbwZAqO73"
0,1,0,0,"2012-03-04 13:04:21",0,0,0,"no",0,0,2,1.929,78,1,0,0,0,2,"small","aMXCxv9lPn"
0,1,0,0,"2012-03-04 13:53:31",0,0,0,"no",0,0,0,4.646,134,1,0,0,0,2,"small","Kjr2nG3Cmn"
0,1,0,0,"2012-03-04 13:55:19",0,0,23,"no",0,0,0,16.734,570,1,0,0,0,3,"small","dET7Te4QDb"
0,1,1,1,"2012-03-04 13:21:46",0,0,0,"no",0,0,0,0.811,28,0,1,0,0,4,"small","lWPJXOzVho"
0,1,0,0,"2012-03-04 13:06:40",0,0,16,"no",0,0,4,18.464,155,1,0,0,0,0,"big","hLUJP4PihU"
0,1,0,0,"2012-03-04 13:08:00",0,1,0,"no",0,0,0,12.809,273,1,0,0,0,2,"big","uaovmTstf2"
0,1,0,0,"2012-03-05 05:58:57",0,0,0,"no",0,0,0,10.128,239,1,0,0,0,4,"small","7HlLu9LJpx"
0,1,0,1,"2012-03-05 05:35:21",0,0,0,"no",0,0,0,0.326,12,0,0,0,0,4,"none","xUPmpmfTpw"
1,1,0,1,"2012-03-05 06:03:44",2,2,0,"no",0,0,0,17.402,552,1,1,0,0,21,"big","QN7jVaEdrl"
0,1,0,1,"2012-03-05 07:29:29",0,0,0,"no",0,0,0,0.082,6,0,1,0,0,0,"none","Sgc8q81dRL"
0,1,0,0,"2012-03-06 01:03:14",0,0,0,"no",0,0,0,6.884,141,1,0,0,0,4,"small","QBNlPURlnx"
1,1,0,0,"2012-03-06 06:10:00",0,0,0,"no",0,0,0,2.789,44,0,0,0,0,0,"small","SdVXlVLkiv"
0,1,0,0,"2012-03-06 06:20:24",0,0,0,"no",0,0,0,29.604,707,1,0,0,0,1,"small","txBszTVr4H"
1,1,0,0,"2012-03-06 06:45:42",0,0,0,"no",0,0,0,1.057,11,0,0,0,0,0,"small","QQMe6NttXd"
0,1,0,0,"2012-03-06 04:00:03",0,0,0,"no",0,0,0,3.062,85,1,0,0,0,1,"small","2c9VkY76Gi"
0,1,0,0,"2012-03-06 04:00:03",0,0,0,"no",0,0,0,8.625,184,1,0,0,0,1,"small","BZFzgjZbdN"
1,1,0,0,"2012-03-06 07:14:33",0,0,0,"no",0,0,0,13.194,180,0,0,0,0,0,"small","qgCVz0PK3G"
0,1,0,0,"2012-03-06 08:02:33",0,0,1,"no",0,0,0,25.6,641,1,0,0,0,1,"small","SZMvOjIpvZ"
0,1,0,0,"2012-03-06 08:05:52",0,0,1,"no",0,0,0,25.76,643,1,0,0,0,1,"small","8PYNdevnMn"
0,1,0,0,"2012-03-06 08:08:47",0,0,1,"no",0,0,0,26.39,655,1,0,0,0,1,"small","UBlppaoRqV"
1,1,0,0,"2012-03-06 09:03:41",0,0,0,"no",0,0,0,0.409,13,0,0,0,0,1,"small","oMDmR1zoVC"
1,1,0,0,"2012-03-06 12:50:38",0,0,0,"no",0,0,0,14.779,194,0,0,0,0,0,"big","yCbRQW5cz3"
0,1,0,0,"2012-03-06 13:19:37",0,0,6,"no",0,0,5,5.404,48,0,0,0,0,1,"small","O8BkVnOPMN"
0,1,0,0,"2012-03-06 15:47:53",0,0,0,"no",0,0,2,125.275,2199,1,0,0,0,187,"big","Um0K4hMNMX"
1,1,3,1,"2012-03-06 18:35:42",0,0,0,"no",0,0,0,26.596,748,1,1,0,0,0,"small","VY0IaKSccA"
0,1,0,0,"2012-03-07 08:02:12",0,0,16,"no",1,0,0,20.878,411,1,0,0,0,22,"small","Z4oEHAz4Vi"
0,1,0,1,"2012-03-07 05:46:41",0,0,0,"no",0,0,0,0.874,25,1,1,0,0,0,"small","uxla02TwMN"
0,1,0,0,"2012-03-07 12:38:11",0,0,0,"no",0,0,0,26.208,653,1,0,0,0,2,"small","2R9lxrnwKi"
0,1,0,0,"2012-03-07 13:07:33",0,0,0,"no",0,0,0,25.257,638,1,0,0,0,2,"small","F2KGvCnTOm"
0,1,0,0,"2012-03-07 13:07:33",0,0,0,"no",0,0,0,2.957,72,0,1,0,0,0,"small","gfdPYu9oT8"
0,1,0,1,"2012-03-07 14:31:03",0,0,0,"no",0,0,0,3.449,84,1,1,0,0,8,"small","Byib08OP5r"
0,1,0,1,"2012-03-07 16:20:51",0,0,0,"no",0,0,0,3.767,69,1,0,0,0,0,"small","ADOFPuSfVC"
1,1,0,0,"2012-03-07 17:21:10",0,0,0,"no",0,0,0,1.092,18,1,0,0,0,0,"big","zbJIwfeOBv"
0,1,0,0,"2012-03-08 07:39:46",0,0,0,"no",0,0,0,1.118,13,0,0,0,0,0,"small","UhUgbbemfO"
0,1,0,1,"2012-03-08 09:41:41",0,0,0,"no",0,0,0,11.728,336,1,1,0,0,20,"small","pfHN58Ft88"
0,1,0,0,"2012-03-08 12:02:42",0,0,2,"no",0,0,0,3.648,80,1,0,0,0,0,"small","F2uHTSEEYv"
1,1,0,1,"2012-03-08 19:17:00",0,3,0,"no",0,0,0,0.731,21,1,0,0,0,2,"none","9i7rCUvSsW"
1,1,3,1,"2012-03-08 19:17:44",0,0,0,"no",0,0,0,33.338,950,1,1,0,0,0,"small","RYgzNCA9b3"
0,1,0,0,"2012-03-09 05:51:37",0,0,0,"no",0,0,0,39.468,561,1,0,0,0,12,"small","u9efBRabhA"
0,1,3,1,"2012-03-09 07:04:40",0,0,0,"no",0,0,0,5.263,88,1,1,0,0,2,"big","QigCs3rpFV"
0,1,0,1,"2012-03-09 04:06:24",0,0,0,"no",0,0,0,0.369,10,1,0,0,0,0,"small","7HD7fHBKRe"
0,1,0,0,"2012-03-09 08:57:52",0,0,6,"no",0,0,0,10.85,164,1,0,1,0,16,"small","bvGzFBXvE3"
1,1,0,0,"2012-03-09 08:30:14",0,0,0,"no",0,0,0,3.125,52,0,0,0,0,0,"small","IATCD0lCgY"
0,1,0,0,"2012-03-09 08:26:30",0,0,0,"no",0,0,0,3.353,78,1,0,0,0,5,"small","qMduIbxGuu"
0,1,0,0,"2012-03-09 10:37:03",0,0,0,"no",0,0,0,31.847,758,1,0,0,0,1,"small","Xo7eO4SIjE"
0,1,0,0,"2012-03-09 20:05:18",0,0,0,"no",0,0,13,2.271,62,1,0,0,0,2,"none","6A4FzBy4pX"
0,1,3,1,"2012-03-09 14:03:36",0,0,0,"no",0,0,0,5.773,168,1,1,0,0,6,"small","1ab9637BXQ"
0,1,0,0,"2012-03-12 06:06:08",0,0,0,"no",0,0,0,13.504,295,1,0,0,0,2,"small","JAcspFrpB4"
1,1,0,0,"2012-03-12 06:42:54",0,0,0,"no",0,0,0,1.01,24,0,0,0,0,0,"small","sTVXb7X6vo"
0,1,0,0,"2012-03-12 07:47:17",0,0,0,"no",0,0,0,24.551,625,1,0,0,0,2,"small","VBhcXEFCWb"
0,1,0,0,"2012-03-12 08:28:13",0,0,0,"no",0,0,0,26.609,663,1,0,0,0,1,"small","Ycmo3ZRdLC"
1,1,0,0,"2012-03-12 13:07:03",0,0,0,"no",0,0,0,4.418,89,1,0,0,0,1,"small","Z2oIalTv6V"
0,1,1,0,"2012-03-12 09:47:53",0,0,0,"no",0,0,0,16.776,329,1,1,0,0,0,"big","OcEJ5Hk7p1"
0,1,0,0,"2012-03-12 14:08:00",0,0,1,"no",0,0,0,2.083,18,1,0,0,0,0,"small","NMmDAtSC9J"
0,1,0,0,"2012-03-12 18:41:13",0,0,0,"no",0,0,0,18.503,343,1,0,0,0,4,"small","zJ9oDdwdCK"
0,1,0,0,"2012-03-12 21:42:59",0,0,0,"no",0,0,0,1.552,17,1,0,0,0,0,"small","1u1NBBaGUX"
1,1,0,1,"2012-03-12 17:57:51",1,1,0,"no",0,0,0,1.204,28,1,0,0,0,6,"small","c3oNTQoUGG"
0,1,8,0,"2012-03-12 20:57:50",0,0,4,"no",0,0,0,9.5,250,0,1,0,0,0,"small","YHQ8h3BQ6a"
0,1,1,0,"2012-03-12 21:09:55",0,0,4,"no",0,0,0,10.634,286,0,1,0,0,0,"small","2sbWT8GWvu"
0,1,0,0,"2012-03-12 20:43:30",0,0,0,"no",0,0,4,5.276,62,1,0,0,0,0,"small","nEkLfTLMw5"
0,1,0,1,"2012-03-13 06:06:16",0,0,0,"no",0,0,0,0.238,10,0,0,0,0,2,"none","g3e9OdUUfC"
0,1,1,0,"2012-03-13 06:47:19",0,0,0,"no",0,0,0,2.794,68,0,1,0,0,1,"small","QPh6oUusFC"
0,1,0,1,"2012-03-09 10:11:06",0,0,0,"no",0,0,0,5.198,113,1,1,0,0,0,"small","DuDI3QnwBv"
0,1,0,1,"2012-03-13 04:03:08",0,0,40,"yes",0,0,0,44.952,995,1,1,0,0,18,"small","WQImXTNSCg"
0,1,0,0,"2012-03-13 12:43:26",0,0,0,"no",0,0,0,1.545,35,1,0,0,0,2,"none","S3oq0EMSPB"
0,1,0,0,"2012-03-14 06:01:03",0,0,0,"no",0,0,0,12.126,334,1,0,0,0,0,"small","voVoPQGHL3"
0,1,2,0,"2012-03-14 10:17:13",0,0,0,"no",0,0,0,2.904,69,1,1,0,0,2,"small","DbUzx9D13d"
1,1,0,1,"2012-03-14 07:25:43",0,0,0,"no",0,0,0,0.53,17,0,0,0,0,1,"none","lV9KT54jqc"
0,1,0,0,"2012-03-14 10:36:00",0,0,2,"no",0,0,0,8.773,136,1,0,0,0,6,"small","UufRIK6KfI"
0,1,1,1,"2012-03-14 07:42:31",0,0,0,"no",0,0,0,1.634,45,1,1,0,0,2,"small","swv19nP5Eh"
0,1,1,1,"2012-03-14 08:07:20",0,0,0,"no",0,0,0,2.973,89,0,1,0,0,1,"small","2foWD4AN7e"
0,1,0,1,"2012-03-14 14:50:17",0,0,0,"no",0,0,0,0.734,24,0,1,0,0,2,"small","mu7nQ8iW4d"
0,1,0,0,"2012-03-14 15:33:08",0,0,4,"no",0,0,0,2.246,66,0,0,0,0,2,"small","3jb5c0uFQF"
0,1,0,1,"2012-03-14 21:07:18",0,0,0,"no",0,0,0,1.008,22,1,0,0,0,0,"none","dfrwO8fjyl"
0,1,0,1,"2012-03-15 06:48:19",0,0,0,"no",0,0,0,1.448,32,1,1,0,0,2,"small","jvfoswzujC"
0,1,0,0,"2012-03-15 06:37:04",0,0,0,"no",0,0,0,4.199,86,1,0,0,0,1,"small","dKchw3GAbI"
1,1,0,0,"2012-03-15 11:46:21",0,0,0,"no",0,0,0,7.182,228,1,0,0,0,5,"small","BBOiATyxPY"
0,1,0,0,"2012-03-15 12:07:14",0,0,0,"no",0,0,0,0.781,17,0,0,0,0,0,"small","wSVE1aH5wE"
0,1,0,0,"2012-03-15 14:33:33",0,0,0,"no",0,0,0,2.569,67,0,1,0,0,2,"small","cxzBimk00K"
0,1,1,0,"2012-03-15 14:20:50",0,0,0,"no",0,0,0,15.469,409,1,0,0,0,5,"small","WtzI80S9Qo"
0,1,0,0,"2012-03-15 16:10:16",0,0,1,"no",0,0,0,25.594,418,1,0,0,0,34,"small","odwHvtrRJK"
0,1,0,0,"2012-03-15 16:10:16",0,0,0,"no",0,0,0,13.068,268,1,1,0,0,6,"small","v66nu0sUDK"
0,1,0,0,"2012-03-15 21:28:26",0,0,0,"no",0,0,0,0.849,17,0,0,0,0,1,"small","WtrYkkeBmE"
0,1,0,0,"2012-03-15 21:58:22",0,0,0,"no",0,0,0,15.32,272,1,0,0,0,2,"small","5skJEJLo1J"
0,1,1,0,"2012-03-15 19:04:40",0,0,4,"no",0,0,0,4.779,117,0,1,0,0,2,"small","3LlkCezix9"
0,1,0,0,"2012-03-16 07:00:50",0,0,24,"no",1,0,0,28.138,525,1,0,0,0,30,"small","2G1D5Fs1x3"
0,1,0,0,"2012-03-16 06:35:06",0,0,0,"no",0,0,0,2.347,43,1,0,0,0,0,"none","zhA45tWvtL"
0,1,0,0,"2012-03-16 12:25:56",0,0,0,"no",0,0,0,34.102,1050,1,0,0,0,13,"small","kJO4Qkyk03"
1,1,0,0,"2012-03-16 08:51:49",0,0,0,"no",0,0,0,10.022,144,0,0,0,0,0,"small","qcQTCHjXzQ"
0,1,0,1,"2012-03-16 10:31:03",0,0,0,"no",0,0,0,11.668,283,1,1,0,0,8,"small","OvJlfrViCC"
0,1,0,0,"2012-03-16 11:33:21",0,0,0,"no",0,0,0,27.745,683,1,0,0,0,1,"small","co39rZ4c3W"
0,1,0,1,"2012-03-16 09:07:22",0,0,0,"no",0,0,0,1.222,49,0,1,0,0,2,"small","F4r7YuKs8T"
0,1,0,1,"2012-03-16 12:49:14",0,0,0,"no",0,0,0,5.996,116,1,1,0,0,2,"small","2tF1m8PsKv"
0,1,0,0,"2012-03-16 18:08:53",0,0,0,"no",0,0,0,0.812,17,0,0,0,0,0,"small","6wpgjCPmmw"
0,1,0,0,"2012-03-16 18:08:53",0,0,0,"no",0,0,0,1.506,30,1,0,0,0,0,"small","6SPEYOqnoP"
0,1,0,0,"2012-03-16 18:08:53",0,0,4,"no",0,0,0,38.044,690,1,0,0,0,1,"small","cIYGdhQxFo"
0,1,0,0,"2012-03-17 00:59:32",0,0,0,"no",0,0,0,0.991,28,0,0,0,0,1,"small","15cBoZ7XfP"
0,1,0,1,"2012-03-17 06:37:08",0,0,0,"no",0,0,0,13.838,352,1,1,0,0,14,"small","0nhB7MTczF"
0,1,0,1,"2012-03-17 07:20:04",0,0,0,"no",0,0,0,16.067,419,1,1,0,0,16,"small","XsgmpgLoTm"
0,1,0,1,"2012-03-17 07:41:28",0,2,0,"no",0,0,0,0.007,3,0,0,0,0,0,"none","apK3C6or4D"
0,1,0,1,"2012-03-17 07:55:42",0,0,0,"no",0,0,0,1.333,31,1,0,0,0,2,"none","qPDfYY98Wf"
0,1,0,0,"2012-03-17 14:55:19",0,0,0,"no",0,0,0,0.804,17,0,0,0,0,0,"small","yeWwwbitBE"
0,1,0,0,"2012-03-17 15:03:17",0,0,4,"yes",0,0,0,9.313,159,1,0,1,0,20,"small","jyLiNMC4Dy"
0,1,0,0,"2012-03-17 19:34:54",0,0,0,"no",0,0,0,24.984,632,1,0,0,0,1,"small","F79YhXBk1C"
0,1,0,0,"2012-03-18 12:02:34",0,0,0,"no",0,0,0,0.773,17,0,0,0,0,0,"small","C3vZJXKGUY"
0,1,7,0,"2012-03-18 06:37:08",0,0,0,"no",0,0,0,11.431,230,1,0,0,0,3,"small","ngVnIRGhHM"
0,1,0,0,"2012-03-18 19:28:02",0,0,0,"no",0,0,0,0.899,27,0,0,0,0,1,"none","Y73vj7xPGK"
0,1,0,1,"2012-03-18 20:07:11",0,0,0,"no",0,0,0,2.346,57,1,1,0,0,2,"small","uoJgsfMvlw"
0,1,0,0,"2012-03-19 06:28:00",0,0,0,"no",0,0,0,0.723,16,0,0,0,0,0,"small","58wHcyQyWU"
0,1,0,0,"2012-03-19 00:34:15",0,0,0,"no",0,0,0,13.737,279,1,0,0,0,4,"small","LkF8657oQ3"
0,1,0,1,"2012-03-19 12:04:07",0,0,0,"no",0,0,0,0.428,13,1,0,0,0,0,"none","na7Wd3T8iu"
0,1,0,1,"2012-03-19 12:29:46",0,0,0,"no",0,0,0,22.578,359,0,1,0,0,7,"small","Vd63SgrGsg"
0,1,0,0,"2012-03-19 19:40:43",0,0,0,"no",0,0,0,16.773,310,1,0,0,0,2,"small","9fxaejsulW"
0,1,1,0,"2012-03-19 17:35:46",0,0,0,"no",0,0,0,4.172,165,0,1,0,0,1,"small","uebbzmWTgV"
0,1,0,0,"2012-03-20 01:09:48",0,0,0,"no",0,0,0,0.793,17,0,0,0,0,0,"small","u34AfddFDk"
0,1,0,0,"2012-03-20 00:13:14",0,0,0,"no",0,0,0,14.922,327,1,0,0,0,0,"small","r5ugpQ7nH4"
0,1,0,0,"2012-03-20 13:44:29",0,0,0,"no",0,0,0,0.831,17,0,0,0,0,0,"small","VqgNQlrJdY"
0,1,0,1,"2012-03-20 11:48:13",0,0,0,"no",0,0,0,1.967,59,1,1,0,0,2,"small","6GUGZv9VAf"
0,1,0,1,"2012-03-21 05:44:07",0,0,2,"no",0,0,0,1.386,28,1,1,0,0,4,"small","z4Uq3zlZWe"
0,1,0,0,"2012-03-20 17:01:57",0,0,5,"no",0,0,0,21.68,519,1,0,0,0,8,"small","m5H3V28h1v"
0,1,0,1,"2012-03-20 18:31:18",0,0,0,"no",0,0,0,0.401,11,0,1,0,0,0,"small","6UfVLzFMcf"
0,1,0,0,"2012-03-20 23:10:54",0,0,0,"no",0,0,0,0.878,17,0,0,0,0,0,"small","h2eUtVwsZz"
0,1,1,1,"2012-03-20 19:33:57",0,0,0,"no",0,0,0,3.013,61,1,0,0,0,0,"small","wYhTYAXYG6"
0,1,0,0,"2012-03-20 17:36:05",0,0,0,"no",0,0,0,8.13,138,1,0,0,0,1,"small","RgLSz5UCXB"
0,1,0,0,"2012-03-20 19:17:04",0,0,0,"no",0,0,0,4.16,75,1,0,0,0,3,"small","C1ngtn9q1w"
0,1,0,1,"2012-03-20 21:26:07",0,0,0,"no",0,0,0,1.376,34,1,0,1,0,0,"small","SrvEdYBS8j"
0,1,0,0,"2012-03-21 10:02:52",0,0,22,"no",1,0,0,28.037,527,1,0,0,0,30,"small","qTSZuWMoAV"
0,1,0,0,"2012-03-21 06:54:57",0,0,0,"no",0,0,0,4.29,82,1,0,0,0,0,"big","OAXknzYsCY"
0,1,0,0,"2012-03-21 06:31:22",0,0,0,"no",0,0,0,34.81,602,1,0,0,0,1,"small","AJFXlb29Vv"
0,1,0,1,"2012-03-21 06:18:46",0,0,0,"no",0,0,0,5.476,126,1,1,1,0,4,"small","12hrJA8Zck"
0,1,0,0,"2012-03-21 09:27:11",0,0,0,"no",0,0,0,3.715,68,1,0,0,0,0,"none","iQq7JwxYyR"
0,1,0,1,"2012-03-21 06:35:13",0,0,0,"no",0,0,0,7.332,175,1,1,1,0,4,"small","7ywT0TVh1C"
1,1,0,0,"2012-03-21 09:17:18",0,0,0,"no",0,0,0,9.242,134,0,0,0,0,0,"small","EoeAdD10mO"
0,1,0,0,"2012-03-21 14:35:20",0,0,0,"no",0,0,0,0.828,17,0,0,0,0,0,"small","ZHm2pPkVGy"
0,1,8,0,"2012-03-21 15:27:38",0,0,0,"no",0,0,0,4.806,101,0,1,0,0,0,"small","DjVzLRAxQF"
0,1,1,1,"2012-03-21 08:39:21",0,0,0,"no",0,0,0,14.156,300,1,1,0,0,0,"small","GEcfy72vGa"
1,1,0,0,"2012-03-21 11:49:31",0,1,0,"no",0,0,0,8.29,143,0,0,0,0,1,"small","OZQiNQOPNs"
0,1,0,0,"2012-03-21 11:49:31",0,0,0,"no",0,0,0,2.034,43,1,0,0,0,0,"none","fnZG8cG1Cm"
0,1,0,1,"2012-03-21 16:59:00",0,0,10,"no",0,0,0,12.102,234,1,1,0,0,12,"small","zSkcAhXbNX"
0,1,0,0,"2012-03-19 12:34:14",0,0,0,"no",0,0,0,1.656,30,1,0,0,0,0,"none","Iq5yvBkhQG"
0,1,0,1,"2012-03-20 07:44:42",0,0,6,"yes",0,0,0,6.461,132,1,1,0,0,2,"small","EnBnAxpRcl"
1,1,0,0,"2012-03-20 13:17:21",0,0,0,"no",0,0,0,1.183,26,0,0,0,0,0,"small","wrc1eOfX5j"
1,1,0,1,"2012-03-20 13:53:46",0,0,0,"no",0,0,0,1.517,31,0,1,0,0,0,"small","NKKgeav5mG"
0,1,2,1,"2012-03-20 20:47:05",0,0,0,"no",0,0,0,3.652,87,1,1,0,0,2,"small","eDG5eXJLE4"
0,1,1,1,"2012-03-22 08:46:42",0,0,0,"no",0,0,0,11.222,345,0,1,0,0,2,"small","dc9E26BhyD"
0,1,0,1,"2012-03-22 04:37:24",0,0,0,"no",0,0,0,5.206,141,1,1,0,0,2,"small","FVgXxBkqps"
0,1,0,0,"2012-03-22 10:34:09",0,0,0,"no",0,0,0,0.792,17,0,0,0,0,0,"small","pwBt5RH7sY"
0,1,1,0,"2012-03-22 06:58:34",0,0,0,"no",0,0,0,4.688,120,1,1,0,0,2,"big","AZ4KJ7DdEK"
0,1,0,0,"2012-03-22 07:28:32",0,0,4,"no",0,0,0,30.147,649,1,0,0,0,4,"big","MZvsZBQCEl"
0,1,0,0,"2012-03-22 12:30:07",0,0,0,"no",0,0,0,3.764,84,1,0,0,0,0,"small","ytLq3AA6zw"
0,1,0,0,"2012-03-22 09:09:03",0,0,0,"no",0,0,4,10.703,172,1,0,0,0,3,"big","p1Rgttq97v"
0,1,0,0,"2012-03-22 14:42:14",0,0,0,"no",0,0,0,2.838,86,0,0,0,0,0,"none","qIKT1BNV2H"
0,1,0,1,"2012-03-22 18:04:36",0,0,0,"no",0,0,0,6.226,130,1,1,0,0,10,"small","6R2BksO9ko"
0,1,0,0,"2012-03-23 04:07:28",0,0,0,"no",0,0,0,0.777,29,0,0,0,0,0,"small","ZMI4W6K2NH"
0,1,5,0,"2012-03-23 05:16:37",0,0,0,"no",0,0,0,5.032,88,1,0,0,0,6,"big","7qeMwE4rZj"
0,1,0,0,"2012-03-23 10:06:55",0,0,28,"no",1,0,0,28.713,536,1,0,0,0,32,"small","GETfBZTJp9"
0,1,0,0,"2012-03-23 06:26:13",0,0,3,"no",0,0,0,37.347,512,1,0,0,0,19,"small","pwpgD24oK2"
0,1,0,0,"2012-03-23 06:20:52",0,0,0,"yes",0,0,0,26.344,656,1,0,0,0,1,"small","0EQT3Wpwsb"
1,1,0,0,"2012-03-23 10:41:06",0,0,0,"no",0,0,0,1.406,25,0,0,1,0,3,"none","8OFwIQDX6p"
1,1,0,0,"2012-03-23 10:42:28",0,0,0,"no",0,0,0,9.928,219,1,0,0,0,4,"small","HuvQZj1BSP"
0,1,0,1,"2012-03-23 13:41:34",0,0,0,"no",0,0,0,0.033,4,0,1,0,0,0,"none","eUnR5GS4l6"
0,1,0,0,"2012-03-23 13:45:25",0,0,0,"no",0,0,0,9.572,267,1,0,0,0,3,"small","Lxc7yHvAif"
0,1,0,0,"2012-03-23 14:49:23",0,0,0,"no",0,0,0,1.507,36,1,0,0,0,2,"none","vWhnGpYXb8"
0,1,0,0,"2012-03-23 20:22:36",0,0,0,"no",0,0,0,3.371,76,1,0,0,0,2,"small","WOtbbtNK1D"
0,1,0,1,"2012-03-23 14:38:05",0,0,0,"no",0,0,0,6.524,139,1,1,0,0,0,"small","4uPpJLHaNr"
0,1,0,1,"2012-03-23 14:40:15",0,0,0,"no",0,0,0,7.413,161,1,1,0,0,0,"small","LEZTtf6jCD"
0,1,0,0,"2012-03-24 07:19:05",0,0,0,"no",0,0,0,0.77,16,0,0,0,0,1,"small","W9EOarWnDr"
0,1,0,0,"2012-03-24 01:07:24",0,0,0,"no",0,0,0,10.623,176,1,0,0,0,1,"small","nzrn3RHR60"
0,1,0,0,"2012-03-24 03:34:17",0,0,0,"no",0,0,0,12.376,198,1,0,0,0,1,"small","NCwsHZDwjO"
0,1,0,1,"2012-03-24 08:00:57",0,0,0,"no",0,0,0,0.086,5,0,0,1,0,0,"none","ayQXjnU57i"
0,1,0,0,"2012-03-24 15:15:35",0,0,0,"no",0,0,0,0.806,17,0,0,0,0,0,"small","P3bLZB0uji"
0,1,0,1,"2012-03-24 08:42:18",0,0,0,"no",0,0,0,1.379,51,0,1,0,0,3,"small","3q0jckr8dk"
0,1,0,0,"2012-03-24 20:11:41",0,0,0,"no",0,0,0,0.75,17,0,0,0,0,1,"small","vjgrzSnd8Y"
0,1,0,0,"2012-03-25 07:01:09",0,0,12,"yes",1,0,0,15.712,315,1,0,0,0,14,"small","nkuW3NG5dQ"
0,1,0,0,"2012-03-25 10:55:51",0,0,2,"no",0,0,0,20.609,269,1,0,1,0,24,"small","5K6DRaXd8z"
0,1,0,0,"2012-03-25 12:03:25",0,0,0,"no",0,0,0,0.561,18,1,0,0,0,0,"none","AwLpwKEKMa"
0,1,0,0,"2012-03-25 12:11:19",0,0,0,"no",0,0,0,6.115,133,1,0,0,0,0,"big","PgrrH2pHrV"
1,1,1,1,"2012-03-25 15:11:29",0,0,12,"no",0,0,0,7.955,268,1,0,0,0,1,"big","wzAmvkOU8J"
1,1,0,0,"2012-03-26 06:48:29",1,1,0,"no",0,0,0,31.584,416,0,0,0,0,3,"big","K9WYQclrTL"
0,1,0,1,"2012-03-26 10:50:34",0,0,2,"no",0,0,0,19.082,457,1,1,0,0,40,"small","GOX2HHwdOw"
0,1,0,1,"2012-03-26 08:58:25",0,2,12,"no",0,0,0,12.42,233,1,1,0,0,0,"small","NDtVCNoKfk"
1,1,0,0,"2012-03-26 12:34:03",0,0,0,"no",0,0,1,27.01,360,0,0,0,0,0,"small","bd2Yz5tNzY"
0,1,0,1,"2012-03-26 13:45:47",0,0,0,"no",0,0,0,2.351,64,1,1,0,0,4,"small","i8C3ebj9Tj"
0,1,0,0,"2012-03-26 14:42:16",0,0,0,"no",0,0,0,9.799,192,1,0,0,0,1,"small","UjgaY3v9a6"
0,1,0,0,"2012-03-27 13:04:56",0,0,10,"no",0,0,0,74.753,1953,1,0,0,0,27,"small","usyPGKhFNg"
1,1,0,0,"2012-03-27 09:05:47",0,0,0,"no",0,0,0,4.834,103,1,0,0,0,1,"small","Hn8UQCqxSm"
0,1,0,0,"2012-03-27 09:15:34",0,0,16,"no",1,0,0,24.817,472,1,0,0,0,26,"small","mYst9kFmjg"
0,1,0,0,"2012-03-27 10:36:03",0,0,0,"no",0,0,0,1.046,17,0,0,0,0,0,"small","ssVUdZkNun"
1,1,0,0,"2012-03-27 06:51:30",1,1,0,"no",0,0,0,7.073,112,0,0,0,0,0,"small","eQCYaU2fKv"
1,1,0,1,"2012-03-27 07:35:11",0,0,0,"no",0,0,0,1.459,33,0,0,0,0,0,"small","ZVr1Z5T5la"
